#Horizon flight at 1000psi,,,
#10th August 2024,,,
time,altitude f,speed,speed averaged
s,feet,f/s,f/s
136.6,2254,-60,-40
136.65,2253,-20,-26.66666667
136.7,2253,0,-33.33333333
136.75,2249,-80,-20
136.8,2250,20,-53.33333333
136.85,2245,-100,-26.66666667
136.9,2245,0,-33.33333333
136.95,2245,0,-13.33333333
137,2243,-40,-26.66666667
137.05,2241,-40,-40
137.1,2239,-40,-33.33333333
137.15,2238,-20,-26.66666667
137.2,2237,-20,-33.33333333
137.25,2234,-60,-20
137.3,2235,20,-33.33333333
137.35,2232,-60,-20
137.4,2231,-20,-33.33333333
137.45,2230,-20,-20
137.5,2229,-20,-20
137.55,2228,-20,-6.666666667
137.6,2229,20,-20
137.65,2226,-60,-33.33333333
137.7,2223,-60,-40
137.75,2223,0,-40
137.8,2220,-60,-20
137.85,2220,0,-20
137.9,2220,0,-13.33333333
137.95,2218,-40,-26.66666667
138,2216,-40,-33.33333333
138.05,2215,-20,-26.66666667
138.1,2214,-20,-26.66666667
138.15,2212,-40,-26.66666667
138.2,2211,-20,-33.33333333
138.25,2209,-40,-20
138.3,2209,0,-26.66666667
138.35,2207,-40,-20
138.4,2206,-20,-33.33333333
138.45,2204,-40,-26.66666667
138.5,2203,-20,-26.66666667
138.55,2202,-20,-26.66666667
138.6,2200,-40,-33.33333333
138.65,2198,-40,-26.66666667
138.7,2198,0,-26.66666667
138.75,2196,-40,-20
138.8,2195,-20,-33.33333333
138.85,2193,-40,-26.66666667
138.9,2192,-20,-26.66666667
138.95,2191,-20,-26.66666667
139,2189,-40,-26.66666667
139.05,2188,-20,-33.33333333
139.1,2186,-40,-20
139.15,2186,0,-20
139.2,2185,-20,-26.66666667
139.25,2182,-60,-33.33333333
139.3,2181,-20,-40
139.35,2179,-40,-26.66666667
139.4,2178,-20,-20
139.45,2178,0,-13.33333333
139.5,2177,-20,-26.66666667
139.55,2174,-60,-33.33333333
139.6,2173,-20,-33.33333333
139.65,2172,-20,-20
139.7,2171,-20,-26.66666667
139.75,2169,-40,-26.66666667
139.8,2168,-20,-26.66666667
139.85,2167,-20,-20
139.9,2166,-20,-20
139.95,2165,-20,-33.33333333
140,2162,-60,-33.33333333
140.05,2161,-20,-33.33333333
140.1,2160,-20,-20
140.15,2159,-20,-26.66666667
140.2,2157,-40,-26.66666667
140.25,2156,-20,-20
140.3,2156,0,-26.66666667
140.35,2153,-60,-33.33333333
140.4,2151,-40,-46.66666667
140.45,2149,-40,-33.33333333
140.5,2148,-20,-33.33333333
140.55,2146,-40,-26.66666667
140.6,2145,-20,-33.33333333
140.65,2143,-40,-13.33333333
140.7,2144,20,-20
140.75,2142,-40,-6.666666667
140.8,2142,0,-26.66666667
140.85,2140,-40,-26.66666667
140.9,2138,-40,-33.33333333
140.95,2137,-20,-33.33333333
141,2135,-40,-26.66666667
141.05,2134,-20,-26.66666667
141.1,2133,-20,-26.66666667
141.15,2131,-40,-20
141.2,2131,0,-33.33333333
141.25,2128,-60,-20
141.3,2128,0,-26.66666667
141.35,2127,-20,-13.33333333
141.4,2126,-20,-40
141.45,2122,-80,-40
141.5,2121,-20,-33.33333333
141.55,2121,0,-20
141.6,2119,-40,-26.66666667
141.65,2117,-40,-26.66666667
141.7,2117,0,-26.66666667
141.75,2115,-40,-20
141.8,2114,-20,-26.66666667
141.85,2113,-20,-20
141.9,2112,-20,-33.33333333
141.95,2109,-60,-26.66666667
142,2109,0,-33.33333333
142.05,2107,-40,-33.33333333
142.1,2104,-60,-40
142.15,2103,-20,-46.66666667
142.2,2100,-60,-26.66666667
142.25,2100,0,-26.66666667
142.3,2099,-20,-20
142.35,2097,-40,-26.66666667
142.4,2096,-20,-53.33333333
142.45,2091,-100,-33.33333333
142.5,2092,20,-40
142.55,2090,-40,-20
142.6,2088,-40,-20
142.65,2089,20,-26.66666667
142.7,2086,-60,-20
142.75,2085,-20,-46.66666667
142.8,2082,-60,-33.33333333
142.85,2081,-20,-33.33333333
142.9,2080,-20,-26.66666667
142.95,2078,-40,-20
143,2078,0,-20
143.05,2077,-20,-20
143.1,2075,-40,-26.66666667
143.15,2074,-20,-33.33333333
143.2,2072,-40,-26.66666667
143.25,2071,-20,-20
143.3,2071,0,-26.66666667
143.35,2068,-60,-26.66666667
143.4,2067,-20,-33.33333333
143.45,2066,-20,-26.66666667
143.5,2064,-40,-26.66666667
143.55,2063,-20,-20
143.6,2063,0,-33.33333333
143.65,2059,-80,-33.33333333
143.7,2058,-20,-46.66666667
143.75,2056,-40,-20
143.8,2056,0,-26.66666667
143.85,2054,-40,-13.33333333
143.9,2054,0,-33.33333333
143.95,2051,-60,-26.66666667
144,2050,-20,-26.66666667
144.05,2050,0,-20
144.1,2048,-40,-33.33333333
144.15,2045,-60,-40
144.2,2044,-20,-40
144.25,2042,-40,-26.66666667
144.3,2041,-20,-26.66666667
144.35,2040,-20,-20
144.4,2039,-20,-20
144.45,2038,-20,-26.66666667
144.5,2036,-40,-26.66666667
144.55,2035,-20,-13.33333333
144.6,2036,20,-26.66666667
144.65,2032,-80,-20
144.7,2032,0,-40
144.75,2030,-40,-20
144.8,2029,-20,-33.33333333
144.85,2027,-40,-33.33333333
144.9,2025,-40,-33.33333333
144.95,2024,-20,-33.33333333
145,2022,-40,-33.33333333
145.05,2020,-40,-26.66666667
145.1,2020,0,-20
145.15,2019,-20,-20
145.2,2017,-40,-40
145.25,2014,-60,-33.33333333
145.3,2014,0,-33.33333333
145.35,2012,-40,-26.66666667
145.4,2010,-40,-40
145.45,2008,-40,-26.66666667
145.5,2008,0,-20
145.55,2007,-20,-26.66666667
145.6,2004,-60,-33.33333333
145.65,2003,-20,-40
145.7,2001,-40,-20
145.75,2001,0,-33.33333333
145.8,1998,-60,-26.66666667
145.85,1997,-20,-40
145.9,1995,-40,-26.66666667
145.95,1994,-20,-26.66666667
146,1993,-20,-20
146.05,1992,-20,-20
146.1,1991,-20,-20
146.15,1990,-20,-26.66666667
146.2,1988,-40,-33.33333333
146.25,1986,-40,-26.66666667
146.3,1986,0,-26.66666667
146.35,1984,-40,-33.33333333
146.4,1981,-60,-40
146.45,1980,-20,-33.33333333
146.5,1979,-20,-26.66666667
146.55,1977,-40,-26.66666667
146.6,1976,-20,-26.66666667
146.65,1975,-20,-20
146.7,1974,-20,-26.66666667
146.75,1972,-40,-33.33333333
146.8,1970,-40,-33.33333333
146.85,1969,-20,-20
146.9,1969,0,-33.33333333
146.95,1965,-80,-26.66666667
147,1965,0,-40
147.05,1963,-40,-26.66666667
147.1,1961,-40,-40
147.15,1959,-40,-26.66666667
147.2,1959,0,-26.66666667
147.25,1957,-40,-33.33333333
147.3,1954,-60,-40
147.35,1953,-20,-40
147.4,1951,-40,-20
147.45,1951,0,-33.33333333
147.5,1948,-60,-26.66666667
147.55,1947,-20,-46.66666667
147.6,1944,-60,-26.66666667
147.65,1944,0,-40
147.7,1941,-60,-26.66666667
147.75,1940,-20,-40
147.8,1938,-40,-20
147.85,1938,0,-33.33333333
147.9,1935,-60,-26.66666667
147.95,1934,-20,-40
148,1932,-40,-26.66666667
148.05,1931,-20,-26.66666667
148.1,1930,-20,-20
148.15,1929,-20,-20
148.2,1928,-20,-26.66666667
148.25,1926,-40,-20
148.3,1926,0,-26.66666667
148.35,1924,-40,-26.66666667
148.4,1922,-40,-33.33333333
148.45,1921,-20,-26.66666667
148.5,1920,-20,-33.33333333
148.55,1917,-60,-33.33333333
148.6,1916,-20,-40
148.65,1914,-40,-13.33333333
148.7,1915,20,-33.33333333
148.75,1911,-80,-13.33333333
148.8,1912,20,-40
148.85,1909,-60,-13.33333333
148.9,1909,0,-46.66666667
148.95,1905,-80,-40
149,1903,-40,-40
149.05,1903,0,-26.66666667
149.1,1901,-40,-26.66666667
149.15,1899,-40,-40
149.2,1897,-40,-26.66666667
149.25,1897,0,-26.66666667
149.3,1895,-40,-13.33333333
149.35,1895,0,-40
149.4,1891,-80,-26.66666667
149.45,1891,0,-46.66666667
149.5,1888,-60,-26.66666667
149.55,1887,-20,-40
149.6,1885,-40,-20
149.65,1885,0,-20
149.7,1884,-20,-33.33333333
149.75,1880,-80,-26.66666667
149.8,1881,20,-26.66666667
149.85,1880,-20,-6.666666667
149.9,1879,-20,-33.33333333
149.95,1876,-60,-26.66666667
150,1876,0,-26.66666667
150.05,1875,-20,-13.33333333
150.1,1874,-20,-26.66666667
150.15,1872,-40,-26.66666667
150.2,1871,-20,-40
150.25,1868,-60,-33.33333333
150.3,1867,-20,-33.33333333
150.35,1866,-20,-6.666666667
150.4,1867,20,-20
150.45,1864,-60,-26.66666667
150.5,1862,-40,-40
150.55,1861,-20,-26.66666667
150.6,1860,-20,-26.66666667
150.65,1858,-40,-13.33333333
150.7,1859,20,-33.33333333
150.75,1855,-80,-26.66666667
150.8,1854,-20,-46.66666667
150.85,1852,-40,-20
150.9,1852,0,-20
150.95,1851,-20,-13.33333333
151,1850,-20,-20
151.05,1849,-20,-20
151.1,1848,-20,-20
151.15,1847,-20,-26.66666667
151.2,1845,-40,-26.66666667
151.25,1844,-20,-26.66666667
151.3,1843,-20,-26.66666667
151.35,1841,-40,-26.66666667
151.4,1840,-20,-46.66666667
151.45,1836,-80,-40
151.5,1835,-20,-33.33333333
151.55,1835,0,-20
151.6,1833,-40,-20
151.65,1832,-20,-26.66666667
151.7,1831,-20,-33.33333333
151.75,1828,-60,-40
151.8,1826,-40,-40
151.85,1825,-20,-26.66666667
151.9,1824,-20,-20
151.95,1823,-20,-13.33333333
152,1823,0,-20
152.05,1821,-40,-20
152.1,1820,-20,-40
152.15,1817,-60,-26.66666667
152.2,1817,0,-33.33333333
152.25,1815,-40,-20
152.3,1814,-20,-26.66666667
152.35,1813,-20,-20
152.4,1812,-20,-20
152.45,1811,-20,-26.66666667
152.5,1809,-40,-26.66666667
152.55,1808,-20,-33.33333333
152.6,1806,-40,-26.66666667
152.65,1805,-20,-20
152.7,1805,0,-26.66666667
152.75,1802,-60,-26.66666667
152.8,1801,-20,-33.33333333
152.85,1800,-20,-26.66666667
152.9,1798,-40,-33.33333333
152.95,1796,-40,-33.33333333
153,1795,-20,-26.66666667
153.05,1794,-20,-20
153.1,1793,-20,-26.66666667
153.15,1791,-40,-26.66666667
153.2,1790,-20,-26.66666667
153.25,1789,-20,-26.66666667
153.3,1787,-40,-26.66666667
153.35,1786,-20,-26.66666667
153.4,1785,-20,-20
153.45,1784,-20,-26.66666667
153.5,1782,-40,-26.66666667
153.55,1781,-20,-33.33333333
153.6,1779,-40,-20
153.65,1779,0,-20
153.7,1778,-20,-13.33333333
153.75,1777,-20,-40
153.8,1773,-80,-33.33333333
153.85,1773,0,-40
153.9,1771,-40,-26.66666667
153.95,1769,-40,-40
154,1767,-40,-33.33333333
154.05,1766,-20,-33.33333333
154.1,1764,-40,-26.66666667
154.15,1763,-20,-33.33333333
154.2,1761,-40,-33.33333333
154.25,1759,-40,-46.66666667
154.3,1756,-60,-33.33333333
154.35,1756,0,-33.33333333
154.4,1754,-40,-20
154.45,1753,-20,-26.66666667
154.5,1752,-20,-20
154.55,1751,-20,-33.33333333
154.6,1748,-60,-33.33333333
154.65,1747,-20,-40
154.7,1745,-40,-20
154.75,1745,0,-20
154.8,1744,-20,-13.33333333
154.85,1743,-20,-20
154.9,1742,-20,-13.33333333
154.95,1742,0,-13.33333333
155,1741,-20,-6.666666667
155.05,1741,0,-33.33333333
155.1,1737,-80,-26.66666667
155.15,1737,0,-40
155.2,1735,-40,-40
155.25,1731,-80,-40
155.3,1731,0,-40
155.35,1729,-40,-20
155.4,1728,-20,-33.33333333
155.45,1726,-40,-20
155.5,1726,0,-26.66666667
155.55,1724,-40,-20
155.6,1723,-20,-40
155.65,1720,-60,-40
155.7,1718,-40,-40
155.75,1717,-20,-26.66666667
155.8,1716,-20,-26.66666667
155.85,1714,-40,-33.33333333
155.9,1712,-40,-40
155.95,1710,-40,-26.66666667
156,1710,0,-26.66666667
156.05,1708,-40,-13.33333333
156.1,1708,0,-26.66666667
156.15,1706,-40,-20
156.2,1705,-20,-26.66666667
156.25,1704,-20,-20
156.3,1703,-20,-20
156.35,1702,-20,-26.66666667
156.4,1700,-40,-26.66666667
156.45,1699,-20,-33.33333333
156.5,1697,-40,-20
156.55,1697,0,-33.33333333
156.6,1694,-60,-33.33333333
156.65,1692,-40,-26.66666667
156.7,1693,20,-26.66666667
156.75,1690,-60,-20
156.8,1689,-20,-33.33333333
156.85,1688,-20,-26.66666667
156.9,1686,-40,-26.66666667
156.95,1685,-20,-33.33333333
157,1683,-40,-33.33333333
157.05,1681,-40,-40
157.1,1679,-40,-26.66666667
157.15,1679,0,-20
157.2,1678,-20,-20
157.25,1676,-40,-26.66666667
157.3,1675,-20,-33.33333333
157.35,1673,-40,-26.66666667
157.4,1672,-20,-33.33333333
157.45,1670,-40,-26.66666667
157.5,1669,-20,-33.33333333
157.55,1667,-40,-26.66666667
157.6,1666,-20,-26.66666667
157.65,1665,-20,-26.66666667
157.7,1663,-40,-20
157.75,1663,0,-33.33333333
157.8,1660,-60,-33.33333333
157.85,1658,-40,-33.33333333
157.9,1658,0,-20
157.95,1657,-20,-26.66666667
158,1654,-60,-33.33333333
158.05,1653,-20,-33.33333333
158.1,1652,-20,-20
158.15,1651,-20,-26.66666667
158.2,1649,-40,-33.33333333
158.25,1647,-40,-26.66666667
158.3,1647,0,-33.33333333
158.35,1644,-60,-26.66666667
158.4,1643,-20,-33.33333333
158.45,1642,-20,-26.66666667
158.5,1640,-40,-26.66666667
158.55,1639,-20,-40
158.6,1636,-60,-33.33333333
158.65,1635,-20,-46.66666667
158.7,1632,-60,-26.66666667
158.75,1632,0,-33.33333333
158.8,1630,-40,-6.666666667
158.85,1631,20,-26.66666667
158.9,1628,-60,-26.66666667
158.95,1626,-40,-40
159,1625,-20,-33.33333333
159.05,1623,-40,-20
159.1,1623,0,-26.66666667
159.15,1621,-40,-26.66666667
159.2,1619,-40,-26.66666667
159.25,1619,0,-33.33333333
159.3,1616,-60,-26.66666667
159.35,1615,-20,-40
159.4,1613,-40,-33.33333333
159.45,1611,-40,-20
159.5,1612,20,-20
159.55,1610,-40,-20
159.6,1608,-40,-33.33333333
159.65,1607,-20,-33.33333333
159.7,1605,-40,-33.33333333
159.75,1603,-40,-33.33333333
159.8,1602,-20,-26.66666667
159.85,1601,-20,-20
159.9,1600,-20,-33.33333333
159.95,1597,-60,-33.33333333
160,1596,-20,-33.33333333
160.05,1595,-20,-26.66666667
160.1,1593,-40,-20
160.15,1593,0,-26.66666667
160.2,1591,-40,-33.33333333
160.25,1588,-60,-46.66666667
160.3,1586,-40,-40
160.35,1585,-20,-20
160.4,1585,0,-20
160.45,1583,-40,-26.66666667
160.5,1581,-40,-33.33333333
160.55,1580,-20,-26.66666667
160.6,1579,-20,-20
160.65,1578,-20,-26.66666667
160.7,1576,-40,-26.66666667
160.75,1575,-20,-33.33333333
160.8,1573,-40,-33.33333333
160.85,1571,-40,-40
160.9,1569,-40,-26.66666667
160.95,1569,0,-26.66666667
161,1567,-40,-26.66666667
161.05,1565,-40,-40
161.1,1563,-40,-33.33333333
161.15,1562,-20,-26.66666667
161.2,1561,-20,-20
161.25,1560,-20,-33.33333333
161.3,1557,-60,-33.33333333
161.35,1556,-20,-40
161.4,1554,-40,-33.33333333
161.45,1552,-40,-33.33333333
161.5,1551,-20,-26.66666667
161.55,1550,-20,-13.33333333
161.6,1550,0,-26.66666667
161.65,1547,-60,-20
161.7,1547,0,-20
161.75,1547,0,-13.33333333
161.8,1545,-40,-26.66666667
161.85,1543,-40,-46.66666667
161.9,1540,-60,-33.33333333
161.95,1540,0,-33.33333333
162,1538,-40,-20
162.05,1537,-20,-33.33333333
162.1,1535,-40,-26.66666667
162.15,1534,-20,-26.66666667
162.2,1533,-20,-26.66666667
162.25,1531,-40,-33.33333333
162.3,1529,-40,-20
162.35,1530,20,-20
162.4,1528,-40,-20
162.45,1526,-40,-46.66666667
162.5,1523,-60,-40
162.55,1522,-20,-33.33333333
162.6,1521,-20,-26.66666667
162.65,1519,-40,-26.66666667
162.7,1518,-20,-26.66666667
162.75,1517,-20,-20
162.8,1516,-20,-26.66666667
162.85,1514,-40,-26.66666667
162.9,1513,-20,-33.33333333
162.95,1511,-40,-33.33333333
163,1509,-40,-33.33333333
163.05,1508,-20,-33.33333333
163.1,1506,-40,-20
163.15,1506,0,-20
163.2,1505,-20,-26.66666667
163.25,1502,-60,-40
163.3,1500,-40,-26.66666667
163.35,1501,20,-20
163.4,1499,-40,-20
163.45,1497,-40,-33.33333333
163.5,1496,-20,-26.66666667
163.55,1495,-20,-26.66666667
163.6,1493,-40,-33.33333333
163.65,1491,-40,-33.33333333
163.7,1490,-20,-20
163.75,1490,0,-20
163.8,1488,-40,-13.33333333
163.85,1488,0,-20
163.9,1487,-20,-20
163.95,1485,-40,-33.33333333
164,1483,-40,-40
164.05,1481,-40,-33.33333333
164.1,1480,-20,-26.66666667
164.15,1479,-20,-26.66666667
164.2,1477,-40,-26.66666667
164.25,1476,-20,-26.66666667
164.3,1475,-20,-26.66666667
164.35,1473,-40,-26.66666667
164.4,1472,-20,-33.33333333
164.45,1470,-40,-20
164.5,1470,0,-33.33333333
164.55,1467,-60,-33.33333333
164.6,1465,-40,-33.33333333
164.65,1465,0,-26.66666667
164.7,1463,-40,-20
164.75,1462,-20,-26.66666667
164.8,1461,-20,-20
164.85,1460,-20,-20
164.9,1459,-20,-20
164.95,1458,-20,-26.66666667
165,1456,-40,-26.66666667
165.05,1455,-20,-26.66666667
165.1,1454,-20,-26.66666667
165.15,1452,-40,-33.33333333
165.2,1450,-40,-26.66666667
165.25,1450,0,-26.66666667
165.3,1448,-40,-26.66666667
165.35,1446,-40,-40
165.4,1444,-40,-33.33333333
165.45,1443,-20,-33.33333333
165.5,1441,-40,-13.33333333
165.55,1442,20,-20
165.6,1440,-40,-20
165.65,1438,-40,-33.33333333
165.7,1437,-20,-33.33333333
165.75,1435,-40,-26.66666667
165.8,1434,-20,-26.66666667
165.85,1433,-20,-26.66666667
165.9,1431,-40,-26.66666667
165.95,1430,-20,-20
166,1430,0,-20
166.05,1428,-40,-26.66666667
166.1,1426,-40,-26.66666667
166.15,1426,0,-20
166.2,1425,-20,-20
166.25,1423,-40,-26.66666667
166.3,1422,-20,-26.66666667
166.35,1421,-20,-26.66666667
166.4,1419,-40,-26.66666667
166.45,1418,-20,-40
166.5,1415,-60,-33.33333333
166.55,1414,-20,-40
166.6,1412,-40,-20
166.65,1412,0,-33.33333333
166.7,1409,-60,-20
166.75,1409,0,-40
166.8,1406,-60,-26.66666667
166.85,1405,-20,-20
166.9,1406,20,-20
166.95,1403,-60,-20
167,1402,-20,-46.66666667
167.05,1399,-60,-33.33333333
167.1,1398,-20,-33.33333333
167.15,1397,-20,-20
167.2,1396,-20,-40
167.25,1392,-80,-26.66666667
167.3,1393,20,-40
167.35,1390,-60,-20
167.4,1389,-20,-33.33333333
167.45,1388,-20,-20
167.5,1387,-20,-20
167.55,1386,-20,-20
167.6,1385,-20,-26.66666667
167.65,1383,-40,-26.66666667
167.7,1382,-20,-33.33333333
167.75,1380,-40,-26.66666667
167.8,1379,-20,-33.33333333
167.85,1377,-40,-26.66666667
167.9,1376,-20,-33.33333333
167.95,1374,-40,-26.66666667
168,1373,-20,-33.33333333
168.05,1371,-40,-33.33333333
168.1,1369,-40,-33.33333333
168.15,1368,-20,-26.66666667
168.2,1367,-20,-20
168.25,1366,-20,-26.66666667
168.3,1364,-40,-26.66666667
168.35,1363,-20,-33.33333333
168.4,1361,-40,-33.33333333
168.45,1359,-40,-33.33333333
168.5,1358,-20,-6.666666667
168.55,1360,40,6.666666667
168.6,1360,0,6.666666667
168.65,1359,-20,-33.33333333
168.7,1355,-80,-40
168.75,1354,-20,-53.33333333
168.8,1351,-60,-26.66666667
168.85,1351,0,-46.66666667
168.9,1347,-80,-26.66666667
168.95,1347,0,-33.33333333
169,1346,-20,-13.33333333
169.05,1345,-20,-26.66666667
169.1,1343,-40,-40
169.15,1340,-60,-33.33333333
169.2,1340,0,-33.33333333
169.25,1338,-40,-13.33333333
169.3,1338,0,-33.33333333
169.35,1335,-60,-33.33333333
169.4,1333,-40,-33.33333333
169.45,1333,0,-20
169.5,1332,-20,-13.33333333
169.55,1331,-20,-20
169.6,1330,-20,-33.33333333
169.65,1327,-60,-33.33333333
169.7,1326,-20,-20
169.75,1327,20,-13.33333333
169.8,1325,-40,-20
169.85,1323,-40,-33.33333333
169.9,1322,-20,-6.666666667
169.95,1324,40,-13.33333333
170,1321,-60,-33.33333333
170.05,1317,-80,-53.33333333
170.1,1316,-20,-33.33333333
170.15,1316,0,-6.666666667
170.2,1316,0,-20
170.25,1313,-60,-33.33333333
170.3,1311,-40,-40
170.35,1310,-20,-20
170.4,1310,0,-20
170.45,1308,-40,-26.66666667
170.5,1306,-40,-40
170.55,1304,-40,-26.66666667
170.6,1304,0,-26.66666667
170.65,1302,-40,-26.66666667
170.7,1300,-40,-33.33333333
170.75,1299,-20,-33.33333333
170.8,1297,-40,-20
170.85,1297,0,-26.66666667
170.9,1295,-40,-13.33333333
170.95,1295,0,-13.33333333
171,1295,0,-13.33333333
171.05,1293,-40,-33.33333333
171.1,1290,-60,-26.66666667
171.15,1291,20,-20
171.2,1290,-20,-6.666666667
171.25,1289,-20,-26.66666667
171.3,1287,-40,-33.33333333
171.35,1285,-40,-40
171.4,1283,-40,-40
171.45,1281,-40,-33.33333333
171.5,1280,-20,-26.66666667
171.55,1279,-20,-26.66666667
171.6,1277,-40,-33.33333333
171.65,1275,-40,-33.33333333
171.7,1274,-20,-20
171.75,1274,0,-20
171.8,1272,-40,-26.66666667
171.85,1270,-40,-33.33333333
171.9,1269,-20,-26.66666667
171.95,1268,-20,-26.66666667
172,1266,-40,-33.33333333
172.05,1264,-40,-26.66666667
172.1,1264,0,-20
172.15,1263,-20,-20
172.2,1261,-40,-13.33333333
172.25,1262,20,-26.66666667
172.3,1259,-60,-20
172.35,1258,-20,-26.66666667
172.4,1258,0,-26.66666667
172.45,1255,-60,-26.66666667
172.5,1254,-20,-26.66666667
172.55,1254,0,-26.66666667
172.6,1251,-60,-20
172.65,1251,0,-26.66666667
172.7,1250,-20,-20
172.75,1248,-40,-33.33333333
172.8,1246,-40,-40
172.85,1244,-40,-40
172.9,1242,-40,-20
172.95,1243,20,-26.66666667
173,1240,-60,-20
173.05,1239,-20,-40
173.1,1237,-40,-26.66666667
173.15,1236,-20,-20
173.2,1236,0,-20
173.25,1234,-40,-33.33333333
173.3,1231,-60,-33.33333333
173.35,1231,0,-40
173.4,1228,-60,-26.66666667
173.45,1227,-20,-33.33333333
173.5,1226,-20,-20
173.55,1225,-20,-20
173.6,1224,-20,-20
173.65,1223,-20,-13.33333333
173.7,1223,0,-26.66666667
173.75,1220,-60,-26.66666667
173.8,1219,-20,-46.66666667
173.85,1216,-60,-26.66666667
173.9,1216,0,-33.33333333
173.95,1214,-40,-13.33333333
174,1214,0,-26.66666667
174.05,1212,-40,-26.66666667
174.1,1210,-40,-33.33333333
174.15,1209,-20,-26.66666667
174.2,1208,-20,-13.33333333
174.25,1208,0,-26.66666667
174.3,1205,-60,-40
174.35,1202,-60,-40
174.4,1202,0,-20
174.45,1202,0,-13.33333333
174.5,1200,-40,-26.66666667
174.55,1198,-40,-40
174.6,1196,-40,-33.33333333
174.65,1195,-20,-20
174.7,1195,0,-20
174.75,1193,-40,-26.66666667
174.8,1191,-40,-46.66666667
174.85,1188,-60,-33.33333333
174.9,1188,0,-26.66666667
174.95,1187,-20,-6.666666667
175,1187,0,-26.66666667
175.05,1184,-60,-20
175.1,1184,0,-20
175.15,1184,0,-20
175.2,1181,-60,-26.66666667
175.25,1180,-20,-33.33333333
175.3,1179,-20,-26.66666667
175.35,1177,-40,-33.33333333
175.4,1175,-40,-33.33333333
175.45,1174,-20,-33.33333333
175.5,1172,-40,-20
175.55,1172,0,-26.66666667
175.6,1170,-40,-26.66666667
175.65,1168,-40,-46.66666667
175.7,1165,-60,-33.33333333
175.75,1165,0,-26.66666667
175.8,1164,-20,-20
175.85,1162,-40,-40
175.9,1159,-60,-33.33333333
175.95,1159,0,-26.66666667
176,1158,-20,-20
176.05,1156,-40,-33.33333333
176.1,1154,-40,-33.33333333
176.15,1153,-20,-26.66666667
176.2,1152,-20,-20
176.25,1151,-20,-20
176.3,1150,-20,-33.33333333
176.35,1147,-60,-26.66666667
176.4,1147,0,-33.33333333
176.45,1145,-40,-26.66666667
176.5,1143,-40,-40
176.55,1141,-40,-26.66666667
176.6,1141,0,-26.66666667
176.65,1139,-40,-20
176.7,1138,-20,-26.66666667
176.75,1137,-20,-20
176.8,1136,-20,-20
176.85,1135,-20,-20
176.9,1134,-20,-20
176.95,1133,-20,-40
177,1129,-80,-26.66666667
177.05,1130,20,-33.33333333
177.1,1128,-40,-13.33333333
177.15,1127,-20,-33.33333333
177.2,1125,-40,-26.66666667
177.25,1124,-20,-26.66666667
177.3,1123,-20,-33.33333333
177.35,1120,-60,-26.66666667
177.4,1120,0,-40
177.45,1117,-60,-33.33333333
177.5,1115,-40,-40
177.55,1114,-20,-33.33333333
177.6,1112,-40,-26.66666667
177.65,1111,-20,-26.66666667
177.7,1110,-20,-20
177.75,1109,-20,-26.66666667
177.8,1107,-40,-26.66666667
177.85,1106,-20,-26.66666667
177.9,1105,-20,-13.33333333
177.95,1105,0,-13.33333333
178,1104,-20,-13.33333333
178.05,1103,-20,-33.33333333
178.1,1100,-60,-26.66666667
178.15,1100,0,-40
178.2,1097,-60,-20
178.25,1097,0,-20
178.3,1097,0,-13.33333333
178.35,1095,-40,-33.33333333
178.4,1092,-60,-53.33333333
178.45,1089,-60,-46.66666667
178.5,1088,-20,-26.66666667
178.55,1088,0,-20
178.6,1086,-40,-20
178.65,1085,-20,-33.33333333
178.7,1083,-40,-20
178.75,1083,0,-26.66666667
178.8,1081,-40,-20
178.85,1080,-20,-40
178.9,1077,-60,-26.66666667
178.95,1077,0,-33.33333333
179,1075,-40,-20
179.05,1074,-20,-26.66666667
179.1,1073,-20,-33.33333333
179.15,1070,-60,-40
179.2,1068,-40,-46.66666667
179.25,1066,-40,-33.33333333
179.3,1065,-20,-33.33333333
179.35,1063,-40,-20
179.4,1063,0,-26.66666667
179.45,1061,-40,-33.33333333
179.5,1058,-60,-46.66666667
179.55,1056,-40,-40
179.6,1055,-20,-13.33333333
179.65,1056,20,-13.33333333
179.7,1054,-40,-20
179.75,1052,-40,-40
179.8,1050,-40,-33.33333333
179.85,1049,-20,-33.33333333
179.9,1047,-40,-26.66666667
179.95,1046,-20,-40
180,1043,-60,-40
180.05,1041,-40,-40
180.1,1040,-20,-26.66666667
180.15,1039,-20,-26.66666667
180.2,1037,-40,-26.66666667
180.25,1036,-20,-6.666666667
180.3,1038,40,-26.66666667
180.35,1033,-100,-20
180.4,1033,0,-46.66666667
180.45,1031,-40,-20
180.5,1030,-20,-33.33333333
180.55,1028,-40,-40
180.6,1025,-60,-26.66666667
180.65,1026,20,-26.66666667
180.7,1024,-40,-33.33333333
180.75,1020,-80,-40
180.8,1020,0,-40
180.85,1018,-40,-13.33333333
180.9,1018,0,-13.33333333
180.95,1018,0,-13.33333333
181,1016,-40,-33.33333333
181.05,1013,-60,-33.33333333
181.1,1013,0,-40
181.15,1010,-60,-26.66666667
181.2,1009,-20,-40
181.25,1007,-40,-26.66666667
181.3,1006,-20,-33.33333333
181.35,1004,-40,-33.33333333
181.4,1002,-40,-26.66666667
181.45,1002,0,-40
181.5,998,-80,-33.33333333
181.55,997,-20,-40
181.6,996,-20,-20
181.65,995,-20,-26.66666667
181.7,993,-40,-33.33333333
181.75,991,-40,-33.33333333
