#Horizon flight at 1000psi,,,,,
#10th August 2024,,,,,
time,altitude f,temperature,Voltage,speed,speed averaged
s,feet,F,V,f/s,f/s
97.05,3283,81.5,8.2,-20,-26.66666667
97.1,3281,81.5,8.2,-40,-20
97.15,3281,81.5,8.2,0,-33.33333333
97.2,3278,81.5,8.2,-60,-26.66666667
97.25,3277,81.5,8.2,-20,-20
97.3,3278,81.5,8.2,20,-20
97.35,3275,81.5,8.2,-60,-20
97.4,3274,81.5,8.2,-20,-33.33333333
97.45,3273,81.5,8.2,-20,-26.66666667
97.5,3271,81.5,8.2,-40,-26.66666667
97.55,3270,81.5,8.2,-20,-13.33333333
97.6,3271,81.5,8.2,20,-20
97.65,3268,81.5,8.2,-60,-20
97.7,3267,81.5,8.2,-20,-33.33333333
97.75,3266,81.5,8.2,-20,-26.66666667
97.8,3264,81.5,8.2,-40,-33.33333333
97.85,3262,81.5,8.2,-40,-20
97.9,3263,81.4,8.2,20,-20
97.95,3261,81.5,8.2,-40,-26.66666667
98,3258,81.5,8.2,-60,-46.66666667
98.05,3256,81.4,8.2,-40,-33.33333333
98.1,3256,81.4,8.2,0,0
98.15,3258,81.4,8.2,40,-6.666666667
98.2,3255,81.4,8.2,-60,-26.66666667
98.25,3252,81.4,8.2,-60,-46.66666667
98.3,3251,81.4,8.2,-20,-40
98.35,3249,81.4,8.2,-40,-20
98.4,3249,81.4,8.2,0,-20
98.45,3248,81.4,8.2,-20,-26.66666667
98.5,3245,81.4,8.2,-60,-26.66666667
98.55,3245,81.4,8.2,0,-26.66666667
98.6,3244,81.4,8.2,-20,-13.33333333
98.65,3243,81.4,8.2,-20,-26.66666667
98.7,3241,81.4,8.2,-40,-20
98.75,3241,81.4,8.2,0,-26.66666667
98.8,3239,81.4,8.2,-40,-13.33333333
98.85,3239,81.4,8.2,0,-20
98.9,3238,81.4,8.2,-20,-26.66666667
98.95,3235,81.4,8.2,-60,-33.33333333
99,3234,81.4,8.2,-20,-33.33333333
99.05,3233,81.4,8.2,-20,-26.66666667
99.1,3231,81.4,8.2,-40,-26.66666667
99.15,3230,81.4,8.2,-20,-26.66666667
99.2,3229,81.4,8.2,-20,-26.66666667
99.25,3227,81.4,8.2,-40,-20
99.3,3227,81.4,8.2,0,-26.66666667
99.35,3225,81.4,8.2,-40,-13.33333333
99.4,3225,81.4,8.2,0,-20
99.45,3224,81.4,8.2,-20,-26.66666667
99.5,3221,81.4,8.2,-60,-46.66666667
99.55,3218,81.4,8.2,-60,-33.33333333
99.6,3219,81.4,8.2,20,-13.33333333
99.65,3219,81.4,8.2,0,-13.33333333
99.7,3216,81.4,8.2,-60,-26.66666667
99.75,3215,81.4,8.2,-20,-26.66666667
99.8,3215,81.4,8.2,0,-20
99.85,3213,81.4,8.2,-40,-20
99.9,3212,81.4,8.2,-20,-33.33333333
99.95,3210,81.4,8.2,-40,-20
100,3210,81.4,8.2,0,-26.66666667
100.05,3208,81.4,8.2,-40,-13.33333333
100.1,3208,81.4,8.2,0,-26.66666667
100.15,3206,81.4,8.2,-40,-26.66666667
100.2,3204,81.4,8.2,-40,-33.33333333
100.25,3203,81.4,8.2,-20,-33.33333333
100.3,3201,81.4,8.2,-40,-26.66666667
100.35,3200,81.3,8.2,-20,-26.66666667
100.4,3199,81.4,8.2,-20,-20
100.45,3198,81.4,8.2,-20,-20
100.5,3197,81.3,8.2,-20,-33.33333333
100.55,3194,81.3,8.2,-60,-26.66666667
100.6,3194,81.3,8.2,0,-20
100.65,3194,81.3,8.2,0,-20
100.7,3191,81.3,8.2,-60,-26.66666667
100.75,3190,81.3,8.2,-20,-40
100.8,3188,81.3,8.2,-40,-40
100.85,3185,81.3,8.2,-60,-33.33333333
100.9,3185,81.3,8.2,0,-40
100.95,3182,81.3,8.2,-60,-26.66666667
101,3181,81.3,8.2,-20,-26.66666667
101.05,3181,81.3,8.2,0,-13.33333333
101.1,3180,81.3,8.2,-20,-20
101.15,3178,81.3,8.2,-40,-26.66666667
101.2,3177,81.3,8.2,-20,-33.33333333
101.25,3175,81.3,8.2,-40,-26.66666667
101.3,3174,81.3,8.2,-20,-26.66666667
101.35,3173,81.3,8.2,-20,-20
101.4,3172,81.3,8.2,-20,-26.66666667
101.45,3170,81.3,8.2,-40,-26.66666667
101.5,3169,81.3,8.2,-20,-26.66666667
101.55,3168,81.2,8.2,-20,-33.33333333
101.6,3165,81.2,8.2,-60,-33.33333333
101.65,3164,81.2,8.2,-20,-40
101.7,3162,81.2,8.2,-40,-13.33333333
101.75,3163,81.2,8.2,20,-26.66666667
101.8,3160,81.2,8.2,-60,-20
101.85,3159,81.2,8.2,-20,-33.33333333
101.9,3158,81.2,8.2,-20,-20
101.95,3157,81.2,8.2,-20,-20
102,3156,81.2,8.2,-20,-20
102.05,3155,81.2,8.2,-20,-20
102.1,3154,81.2,8.2,-20,-13.33333333
102.15,3154,81.2,8.2,0,-33.33333333
102.2,3150,81.2,8.2,-80,-13.33333333
102.25,3152,81.2,8.2,40,-33.33333333
102.3,3149,81.2,8.2,-60,-20
102.35,3147,81.2,8.2,-40,-40
102.4,3146,81.2,8.2,-20,-26.66666667
102.45,3145,81.2,8.2,-20,-26.66666667
102.5,3143,81.2,8.2,-40,-20
102.55,3143,81.2,8.2,0,-33.33333333
102.6,3140,81.2,8.2,-60,-26.66666667
102.65,3139,81.2,8.2,-20,-40
102.7,3137,81.2,8.2,-40,-26.66666667
102.75,3136,81.2,8.2,-20,-26.66666667
102.8,3135,81.2,8.2,-20,-20
102.85,3134,81.2,8.2,-20,-20
102.9,3133,81.2,8.2,-20,-20
102.95,3132,81.2,8.2,-20,-33.33333333
103,3129,81.2,8.2,-60,-26.66666667
103.05,3129,81.2,8.2,0,-33.33333333
103.1,3127,81.2,8.2,-40,-20
103.15,3126,81.2,8.2,-20,-26.66666667
103.2,3125,81.2,8.2,-20,-26.66666667
103.25,3123,81.2,8.2,-40,-20
103.3,3123,81.1,8.2,0,-33.33333333
103.35,3120,81.2,8.2,-60,-33.33333333
103.4,3118,81.2,8.2,-40,-33.33333333
103.45,3118,81.1,8.2,0,-20
103.5,3117,81.1,8.2,-20,-20
103.55,3115,81.2,8.2,-40,-20
103.6,3115,81.1,8.2,0,-26.66666667
103.65,3113,81.1,8.2,-40,-20
103.7,3112,81.1,8.2,-20,-26.66666667
103.75,3111,81.1,8.2,-20,-33.33333333
103.8,3108,81.1,8.2,-60,-20
103.85,3109,81.1,8.2,20,-33.33333333
103.9,3106,81.1,8.2,-60,-13.33333333
103.95,3106,81.1,8.2,0,-26.66666667
104,3105,81.1,8.2,-20,-13.33333333
104.05,3104,81.1,8.2,-20,-26.66666667
104.1,3102,81.1,8.2,-40,-40
104.15,3099,81.1,8.2,-60,-33.33333333
104.2,3099,81.1,8.2,0,-26.66666667
104.25,3098,81.1,8.2,-20,-13.33333333
104.3,3097,81.1,8.2,-20,-20
104.35,3096,81.1,8.2,-20,-26.66666667
104.4,3094,81.1,8.2,-40,-20
104.45,3094,81.1,8.2,0,-33.33333333
104.5,3091,81.1,8.2,-60,-26.66666667
104.55,3090,81.1,8.2,-20,-33.33333333
104.6,3089,81.1,8.2,-20,-20
104.65,3088,81.1,8.2,-20,-13.33333333
104.7,3088,81.1,8.2,0,-13.33333333
104.75,3087,81.1,8.2,-20,-20
104.8,3085,81.1,8.2,-40,-26.66666667
104.85,3084,81.1,8.2,-20,-40
104.9,3081,81.1,8.2,-60,-33.33333333
104.95,3080,81.1,8.2,-20,-33.33333333
105,3079,81.1,8.2,-20,-20
105.05,3078,81.1,8.2,-20,-20
105.1,3077,81.1,8.2,-20,-26.66666667
105.15,3075,81.1,8.2,-40,-26.66666667
105.2,3074,81.1,8.2,-20,-33.33333333
105.25,3072,81.1,8.2,-40,-33.33333333
105.3,3070,81.1,8.2,-40,-26.66666667
105.35,3070,81.1,8.2,0,-20
105.4,3069,81,8.2,-20,-6.666666667
105.45,3069,81,8.2,0,-20
105.5,3067,81.1,8.2,-40,-13.33333333
105.55,3067,81,8.2,0,-26.66666667
105.6,3065,81,8.2,-40,-20
105.65,3064,81,8.2,-20,-33.33333333
105.7,3062,81,8.2,-40,-26.66666667
105.75,3061,81,8.2,-20,-33.33333333
105.8,3059,81,8.2,-40,-26.66666667
105.85,3058,81,8.2,-20,-33.33333333
105.9,3056,81,8.2,-40,-40
105.95,3053,81,8.2,-60,-33.33333333
106,3053,81,8.2,0,-26.66666667
106.05,3052,81,8.2,-20,-13.33333333
106.1,3051,81,8.2,-20,-33.33333333
106.15,3048,81,8.2,-60,-33.33333333
106.2,3047,81,8.2,-20,-33.33333333
106.25,3046,81,8.2,-20,-26.66666667
106.3,3044,81,8.2,-40,-20
106.35,3044,81,8.2,0,-26.66666667
106.4,3042,81,8.2,-40,-20
106.45,3041,81,8.2,-20,-33.33333333
106.5,3039,81,8.2,-40,-20
106.55,3039,81,8.2,0,-20
106.6,3038,81,8.2,-20,-6.666666667
106.65,3038,81,8.2,0,-13.33333333
106.7,3037,81,8.2,-20,-6.666666667
106.75,3037,81,8.2,0,-26.66666667
106.8,3034,81,8.2,-60,-26.66666667
106.85,3033,81,8.2,-20,-40
106.9,3031,81,8.2,-40,-26.66666667
106.95,3030,81,8.2,-20,-26.66666667
107,3029,80.9,8.2,-20,-20
107.05,3028,80.9,8.2,-20,-20
107.1,3027,80.9,8.2,-20,-26.66666667
107.15,3025,80.9,8.2,-40,-40
107.2,3022,80.9,8.2,-60,-33.33333333
107.25,3022,80.9,8.2,0,-33.33333333
107.3,3020,80.9,8.2,-40,-20
107.35,3019,80.9,8.2,-20,-33.33333333
107.4,3017,80.9,8.2,-40,-33.33333333
107.45,3015,80.9,8.2,-40,-33.33333333
107.5,3014,80.9,8.2,-20,-26.66666667
107.55,3013,80.9,8.2,-20,-13.33333333
107.6,3013,80.9,8.2,0,-20
107.65,3011,80.9,8.2,-40,-26.66666667
107.7,3009,80.9,8.2,-40,-40
107.75,3007,80.9,8.2,-40,-40
107.8,3005,80.9,8.2,-40,-33.33333333
107.85,3004,80.9,8.2,-20,-13.33333333
107.9,3005,80.9,8.2,20,-20
107.95,3002,80.9,8.2,-60,-20
108,3001,80.9,8.2,-20,-26.66666667
108.05,3001,80.9,8.2,0,-26.66666667
108.1,2998,80.9,8.2,-60,-26.66666667
108.15,2997,80.9,8.2,-20,-26.66666667
108.2,2997,80.9,8.2,0,-20
108.25,2995,80.9,8.2,-40,-33.33333333
108.3,2992,80.9,8.2,-60,-33.33333333
108.35,2992,80.9,8.2,0,-33.33333333
108.4,2990,80.9,8.2,-40,-20
108.45,2989,80.9,8.2,-20,-33.33333333
108.5,2987,80.9,8.2,-40,-26.66666667
108.55,2986,80.9,8.2,-20,-20
108.6,2986,80.9,8.2,0,-20
108.65,2984,80.9,8.2,-40,-20
108.7,2983,80.9,8.2,-20,-33.33333333
108.75,2981,80.9,8.2,-40,-20
108.8,2981,80.8,8.2,0,-13.33333333
108.85,2981,80.9,8.2,0,-20
108.9,2978,80.9,8.2,-60,-26.66666667
108.95,2977,80.8,8.2,-20,-26.66666667
109,2977,80.8,8.2,0,-26.66666667
109.05,2974,80.8,8.2,-60,-26.66666667
109.1,2973,80.8,8.2,-20,-33.33333333
109.15,2972,80.8,8.2,-20,-20
109.2,2971,80.8,8.2,-20,-26.66666667
109.25,2969,80.8,8.2,-40,-20
109.3,2969,80.8,8.2,0,-33.33333333
109.35,2966,80.8,8.2,-60,-26.66666667
109.4,2965,80.8,8.2,-20,-26.66666667
109.45,2965,80.8,8.2,0,-20
109.5,2963,80.8,8.2,-40,-20
109.55,2962,80.8,8.2,-20,-26.66666667
109.6,2961,80.8,8.2,-20,-26.66666667
109.65,2959,80.8,8.2,-40,-26.66666667
109.7,2958,80.8,8.2,-20,-40
109.75,2955,80.8,8.2,-60,-20
109.8,2956,80.8,8.2,20,-33.33333333
109.85,2953,80.8,8.2,-60,-20
109.9,2952,80.8,8.2,-20,-40
109.95,2950,80.8,8.2,-40,-6.666666667
110,2952,80.8,8.2,40,-13.33333333
110.05,2950,80.8,8.2,-40,-13.33333333
110.1,2948,80.8,8.2,-40,-33.33333333
110.15,2947,80.7,8.2,-20,-26.66666667
110.2,2946,80.7,8.2,-20,-33.33333333
110.25,2943,80.7,8.2,-60,-33.33333333
110.3,2942,80.7,8.2,-20,-20
110.35,2943,80.7,8.2,20,-20
110.4,2940,80.7,8.2,-60,-20
110.45,2939,80.7,8.2,-20,-40
110.5,2937,80.7,8.2,-40,-13.33333333
110.55,2938,80.7,8.2,20,-20
110.6,2936,80.7,8.2,-40,-20
110.65,2934,80.7,8.2,-40,-40
110.7,2932,80.7,8.2,-40,-33.33333333
110.75,2931,80.7,8.2,-20,-26.66666667
110.8,2930,80.7,8.2,-20,-26.66666667
110.85,2928,80.7,8.2,-40,-26.66666667
110.9,2927,80.7,8.2,-20,-33.33333333
110.95,2925,80.7,8.2,-40,-33.33333333
111,2923,80.7,8.2,-40,-20
111.05,2924,80.7,8.2,20,-13.33333333
111.1,2923,80.7,8.2,-20,-13.33333333
111.15,2921,80.7,8.2,-40,-20
111.2,2921,80.7,8.2,0,-20
111.25,2920,80.7,8.2,-20,-33.33333333
111.3,2916,80.7,8.2,-80,-46.66666667
111.35,2914,80.7,8.2,-40,-46.66666667
111.4,2913,80.7,8.2,-20,-26.66666667
111.45,2912,80.7,8.2,-20,-20
111.5,2911,80.7,8.2,-20,-20
111.55,2910,80.7,8.2,-20,-33.33333333
111.6,2907,80.7,8.2,-60,-33.33333333
111.65,2906,80.7,8.2,-20,-20
111.7,2907,80.7,8.2,20,-13.33333333
111.75,2905,80.7,8.2,-40,-13.33333333
111.8,2904,80.7,8.2,-20,-33.33333333
111.85,2902,80.7,8.2,-40,-26.66666667
111.9,2901,80.7,8.2,-20,-26.66666667
111.95,2900,80.7,8.2,-20,-20
112,2899,80.7,8.2,-20,-20
112.05,2898,80.7,8.2,-20,-20
112.1,2897,80.7,8.2,-20,-33.33333333
112.15,2894,80.7,8.2,-60,-33.33333333
112.2,2893,80.7,8.2,-20,-46.66666667
112.25,2890,80.7,8.2,-60,-26.66666667
112.3,2890,80.7,8.2,0,-33.33333333
112.35,2888,80.7,8.2,-40,-6.666666667
112.4,2889,80.6,8.2,20,-20
112.45,2887,80.7,8.2,-40,-20
112.5,2885,80.6,8.2,-40,-33.33333333
112.55,2884,80.7,8.2,-20,-26.66666667
112.6,2883,80.6,8.2,-20,-20
112.65,2882,80.6,8.2,-20,-20
112.7,2881,80.6,8.2,-20,-26.66666667
112.75,2879,80.6,8.2,-40,-20
112.8,2879,80.6,8.2,0,-26.66666667
112.85,2877,80.6,8.2,-40,-20
112.9,2876,80.6,8.2,-20,-46.66666667
112.95,2872,80.6,8.2,-80,-40
113,2871,80.6,8.2,-20,-40
113.05,2870,80.6,8.2,-20,-13.33333333
113.1,2870,80.6,8.2,0,-20
113.15,2868,80.6,8.2,-40,-33.33333333
113.2,2865,80.6,8.2,-60,-46.66666667
113.25,2863,80.6,8.2,-40,-33.33333333
113.3,2863,80.6,8.2,0,-20
113.35,2862,80.6,8.2,-20,-20
113.4,2860,80.6,8.2,-40,-20
113.45,2860,80.6,8.2,0,-33.33333333
113.5,2857,80.6,8.2,-60,-26.66666667
113.55,2856,80.6,8.2,-20,-26.66666667
113.6,2856,80.6,8.2,0,-13.33333333
113.65,2855,80.6,8.2,-20,-20
113.7,2853,80.6,8.2,-40,-20
113.75,2853,80.6,8.2,0,-33.33333333
113.8,2850,80.6,8.2,-60,-20
113.85,2850,80.6,8.2,0,-26.66666667
113.9,2849,80.6,8.2,-20,-13.33333333
113.95,2848,80.6,8.2,-20,-26.66666667
114,2846,80.6,8.2,-40,-26.66666667
114.05,2845,80.6,8.2,-20,-33.33333333
114.1,2843,80.6,8.2,-40,-20
114.15,2843,80.6,8.2,0,-20
114.2,2842,80.6,8.2,-20,-20
114.25,2840,80.6,8.2,-40,-33.33333333
114.3,2838,80.5,8.2,-40,-40
114.35,2836,80.5,8.2,-40,-33.33333333
114.4,2835,80.5,8.2,-20,-33.33333333
114.45,2833,80.5,8.2,-40,-20
114.5,2833,80.5,8.2,0,-26.66666667
114.55,2831,80.5,8.2,-40,-13.33333333
114.6,2831,80.5,8.2,0,-26.66666667
114.65,2829,80.5,8.2,-40,-20
114.7,2828,80.5,8.2,-20,-26.66666667
114.75,2827,80.5,8.2,-20,-26.66666667
114.8,2825,80.5,8.2,-40,-26.66666667
114.85,2824,80.5,8.2,-20,-33.33333333
114.9,2822,80.5,8.2,-40,-33.33333333
114.95,2820,80.5,8.2,-40,-20
115,2821,80.5,8.2,20,-26.66666667
115.05,2818,80.5,8.2,-60,-26.66666667
115.1,2816,80.5,8.2,-40,-40
115.15,2815,80.5,8.2,-20,-20
115.2,2815,80.5,8.2,0,-20
115.25,2813,80.5,8.2,-40,-20
115.3,2812,80.5,8.2,-20,-33.33333333
115.35,2810,80.5,8.2,-40,-13.33333333
115.4,2811,80.5,8.2,20,-13.33333333
115.45,2810,80.5,8.2,-20,-13.33333333
115.5,2808,80.5,8.2,-40,-26.66666667
115.55,2807,80.5,8.2,-20,-26.66666667
115.6,2806,80.5,8.2,-20,-33.33333333
115.65,2803,80.5,8.2,-60,-26.66666667
115.7,2803,80.5,8.2,0,-33.33333333
115.75,2801,80.5,8.2,-40,-26.66666667
115.8,2799,80.5,8.2,-40,-26.66666667
115.85,2799,80.5,8.2,0,-20
115.9,2798,80.5,8.2,-20,-20
115.95,2796,80.5,8.2,-40,-26.66666667
116,2795,80.5,8.2,-20,-40
116.05,2792,80.5,8.2,-60,-26.66666667
116.1,2792,80.5,8.2,0,-20
116.15,2792,80.5,8.2,0,-13.33333333
116.2,2790,80.5,8.2,-40,-13.33333333
116.25,2790,80.5,8.2,0,-33.33333333
116.3,2787,80.5,8.2,-60,-20
116.35,2787,80.5,8.2,0,-33.33333333
116.4,2785,80.5,8.2,-40,-20
116.45,2784,80.5,8.2,-20,-40
116.5,2781,80.5,8.2,-60,-33.33333333
116.55,2780,80.5,8.2,-20,-40
116.6,2778,80.4,8.2,-40,-26.66666667
116.65,2777,80.5,8.2,-20,-33.33333333
116.7,2775,80.5,8.2,-40,-13.33333333
116.75,2776,80.4,8.2,20,-40
116.8,2771,80.5,8.2,-100,-13.33333333
116.85,2773,80.4,8.2,40,-33.33333333
116.9,2771,80.4,8.2,-40,-6.666666667
116.95,2770,80.4,8.2,-20,-20
117,2770,80.4,8.2,0,-33.33333333
117.05,2766,80.4,8.2,-80,-26.66666667
117.1,2766,80.4,8.2,0,-26.66666667
117.15,2766,80.4,8.2,0,-6.666666667
117.2,2765,80.4,8.2,-20,-6.666666667
117.25,2765,80.4,8.2,0,-26.66666667
117.3,2762,80.4,8.2,-60,-20
117.35,2762,80.4,8.2,0,-26.66666667
117.4,2761,80.4,8.2,-20,-13.33333333
117.45,2760,80.4,8.2,-20,-20
117.5,2759,80.4,8.2,-20,-20
117.55,2758,80.4,8.2,-20,-26.66666667
117.6,2756,80.4,8.2,-40,-33.33333333
117.65,2754,80.4,8.2,-40,-40
117.7,2752,80.4,8.2,-40,-26.66666667
117.75,2752,80.4,8.2,0,-20
117.8,2751,80.4,8.2,-20,-13.33333333
117.85,2750,80.4,8.2,-20,-40
117.9,2746,80.4,8.2,-80,-40
117.95,2745,80.4,8.2,-20,-33.33333333
118,2745,80.4,8.2,0,-20
118.05,2743,80.4,8.2,-40,-26.66666667
118.1,2741,80.4,8.2,-40,-40
118.15,2739,80.4,8.2,-40,-33.33333333
118.2,2738,80.4,8.2,-20,-33.33333333
118.25,2736,80.4,8.2,-40,-26.66666667
118.3,2735,80.4,8.2,-20,-26.66666667
118.35,2734,80.4,8.2,-20,-26.66666667
118.4,2732,80.4,8.2,-40,-33.33333333
118.45,2730,80.4,8.2,-40,-33.33333333
118.5,2729,80.4,8.2,-20,-20
118.55,2729,80.3,8.2,0,-20
118.6,2727,80.4,8.2,-40,-20
118.65,2726,80.3,8.2,-20,-20
118.7,2726,80.3,8.2,0,-26.66666667
118.75,2723,80.4,8.2,-60,-26.66666667
118.8,2722,80.4,8.2,-20,-33.33333333
118.85,2721,80.4,8.2,-20,-20
118.9,2720,80.3,8.2,-20,-20
118.95,2719,80.3,8.2,-20,-20
119,2718,80.3,8.2,-20,-20
119.05,2717,80.3,8.2,-20,-26.66666667
119.1,2715,80.3,8.2,-40,-40
119.15,2712,80.3,8.2,-60,-26.66666667
119.2,2713,80.3,8.2,20,-26.66666667
119.25,2711,80.3,8.2,-40,-26.66666667
119.3,2708,80.3,8.2,-60,-33.33333333
119.35,2708,80.3,8.2,0,-33.33333333
119.4,2706,80.3,8.2,-40,-20
119.45,2705,80.3,8.2,-20,-20
119.5,2705,80.3,8.2,0,-20
119.55,2703,80.3,8.2,-40,-20
119.6,2702,80.3,8.2,-20,-26.66666667
119.65,2701,80.3,8.2,-20,-33.33333333
119.7,2698,80.3,8.2,-60,-33.33333333
119.75,2697,80.3,8.2,-20,-40
119.8,2695,80.3,8.2,-40,-20
119.85,2695,80.3,8.2,0,-26.66666667
119.9,2693,80.3,8.2,-40,-20
119.95,2692,80.3,8.2,-20,-26.66666667
120,2691,80.3,8.2,-20,-13.33333333
120.05,2691,80.3,8.2,0,-26.66666667
120.1,2688,80.3,8.2,-60,-26.66666667
120.15,2687,80.3,8.2,-20,-26.66666667
120.2,2687,80.3,8.2,0,-20
120.25,2685,80.3,8.2,-40,-13.33333333
120.3,2685,80.3,8.2,0,-20
120.35,2684,80.3,8.2,-20,-20
120.4,2682,80.3,8.2,-40,-33.33333333
120.45,2680,80.3,8.2,-40,-46.66666667
120.5,2677,80.3,8.2,-60,-53.33333333
120.55,2674,80.3,8.2,-60,-33.33333333
120.6,2675,80.3,8.2,20,-20
120.65,2674,80.3,8.2,-20,-13.33333333
120.7,2672,80.3,8.2,-40,-13.33333333
120.75,2673,80.3,8.2,20,-26.66666667
120.8,2670,80.3,8.2,-60,-20
120.85,2669,80.3,8.2,-20,-40
120.9,2667,80.3,8.2,-40,-20
120.95,2667,80.3,8.2,0,-33.33333333
121,2664,80.3,8.2,-60,-6.666666667
121.05,2666,80.3,8.2,40,-6.666666667
121.1,2666,80.2,8.2,0,-13.33333333
121.15,2662,80.3,8.2,-80,-40
121.2,2660,80.3,8.2,-40,-46.66666667
121.25,2659,80.2,8.2,-20,-33.33333333
121.3,2657,80.2,8.2,-40,-20
121.35,2657,80.2,8.2,0,-26.66666667
121.4,2655,80.2,8.2,-40,-20
121.45,2654,80.2,8.2,-20,-26.66666667
121.5,2653,80.2,8.2,-20,-26.66666667
121.55,2651,80.2,8.2,-40,-26.66666667
121.6,2650,80.2,8.2,-20,-26.66666667
121.65,2649,80.2,8.2,-20,-26.66666667
121.7,2647,80.2,8.2,-40,-33.33333333
121.75,2645,80.2,8.2,-40,-33.33333333
121.8,2644,80.2,8.2,-20,-26.66666667
121.85,2643,80.2,8.2,-20,-13.33333333
121.9,2643,80.2,8.2,0,-6.666666667
121.95,2643,80.2,8.2,0,-20
122,2640,80.2,8.2,-60,-33.33333333
122.05,2638,80.2,8.2,-40,-46.66666667
122.1,2636,80.2,8.2,-40,-33.33333333
122.15,2635,80.2,8.2,-20,-26.66666667
122.2,2634,80.2,8.2,-20,-20
122.25,2633,80.2,8.2,-20,-20
122.3,2632,80.2,8.2,-20,-26.66666667
122.35,2630,80.2,8.2,-40,-20
122.4,2630,80.2,8.2,0,-26.66666667
122.45,2628,80.2,8.2,-40,-13.33333333
122.5,2628,80.2,8.2,0,-26.66666667
122.55,2626,80.2,8.2,-40,-20
122.6,2625,80.2,8.2,-20,-33.33333333
122.65,2623,80.2,8.2,-40,-26.66666667
122.7,2622,80.2,8.2,-20,-40
122.75,2619,80.2,8.2,-60,-26.66666667
122.8,2619,80.2,8.2,0,-26.66666667
122.85,2618,80.2,8.2,-20,-13.33333333
122.9,2617,80.2,8.2,-20,-20
122.95,2616,80.2,8.2,-20,-26.66666667
123,2614,80.2,8.2,-40,-26.66666667
123.05,2613,80.2,8.2,-20,-20
123.1,2613,80.2,8.2,0,-6.666666667
123.15,2613,80.2,8.2,0,-13.33333333
123.2,2611,80.2,8.2,-40,-26.66666667
123.25,2609,80.2,8.2,-40,-40
123.3,2607,80.2,8.2,-40,-46.66666667
123.35,2604,80.2,8.2,-60,-33.33333333
123.4,2604,80.2,8.2,0,-20
123.45,2604,80.2,8.2,0,-13.33333333
123.5,2602,80.2,8.2,-40,-33.33333333
123.55,2599,80.2,8.2,-60,-46.66666667
123.6,2597,80.1,8.2,-40,-46.66666667
123.65,2595,80.2,8.2,-40,-33.33333333
123.7,2594,80.2,8.2,-20,-26.66666667
123.75,2593,80.1,8.2,-20,-20
123.8,2592,80.1,8.2,-20,-20
123.85,2591,80.1,8.2,-20,-26.66666667
123.9,2589,80.1,8.2,-40,-20
123.95,2589,80.1,8.2,0,-33.33333333
124,2586,80.1,8.2,-60,-33.33333333
124.05,2584,80.1,8.2,-40,-33.33333333
124.1,2584,80.1,8.2,0,-6.666666667
124.15,2585,80.1,8.2,20,0
124.2,2584,80.1,8.2,-20,-20
124.25,2581,80.1,8.2,-60,-33.33333333
124.3,2580,80.1,8.2,-20,-33.33333333
124.35,2579,80.1,8.2,-20,-13.33333333
124.4,2579,80.1,8.2,0,-6.666666667
124.45,2579,80.1,8.2,0,-20
124.5,2576,80.1,8.2,-60,-26.66666667
124.55,2575,80.1,8.2,-20,-33.33333333
124.6,2574,80.1,8.2,-20,-20
124.65,2573,80.1,8.2,-20,-33.33333333
124.7,2570,80.1,8.2,-60,-33.33333333
124.75,2569,80.1,8.2,-20,-40
124.8,2567,80.1,8.2,-40,-33.33333333
124.85,2565,80.1,8.2,-40,-40
124.9,2563,80.1,8.2,-40,-33.33333333
124.95,2562,80.1,8.2,-20,-33.33333333
125,2560,80.1,8.2,-40,-26.66666667
125.05,2559,80.1,8.2,-20,-20
125.1,2559,80.1,8.2,0,-13.33333333
125.15,2558,80.1,8.2,-20,-6.666666667
125.2,2558,80.1,8.2,0,-26.66666667
125.25,2555,80.1,8.2,-60,-33.33333333
125.3,2553,80.1,8.2,-40,-33.33333333
125.35,2553,80,8.2,0,-33.33333333
125.4,2550,80.1,8.2,-60,-13.33333333
125.45,2551,80,8.2,20,-20
125.5,2550,80,8.2,-20,-13.33333333
125.55,2548,80,8.2,-40,-40
125.6,2545,80.1,8.2,-60,-40
125.65,2544,80,8.2,-20,-33.33333333
125.7,2543,80,8.2,-20,-26.66666667
125.75,2541,80,8.2,-40,-26.66666667
125.8,2540,80,8.2,-20,-26.66666667
125.85,2539,80,8.2,-20,-26.66666667
125.9,2537,80,8.2,-40,-40
125.95,2534,80,8.2,-60,-26.66666667
126,2535,80,8.2,20,-26.66666667
126.05,2533,80,8.2,-40,-20
126.1,2531,80,8.2,-40,-33.33333333
126.15,2530,80,8.2,-20,-26.66666667
126.2,2529,80,8.2,-20,-20
126.25,2528,80,8.2,-20,-13.33333333
126.3,2528,80,8.2,0,-33.33333333
126.35,2524,80,8.2,-80,-13.33333333
126.4,2526,80,8.2,40,-33.33333333
126.45,2523,80,8.2,-60,-26.66666667
126.5,2520,80,8.2,-60,-40
126.55,2520,80,8.2,0,-26.66666667
126.6,2519,80,8.2,-20,-26.66666667
126.65,2516,80,8.2,-60,-26.66666667
126.7,2516,80,8.2,0,-20
126.75,2516,80,8.2,0,-20
126.8,2513,80,8.2,-60,-26.66666667
126.85,2512,80,8.2,-20,-46.66666667
126.9,2509,80,8.2,-60,-33.33333333
126.95,2508,80,8.2,-20,-26.66666667
127,2508,80,8.2,0,-13.33333333
127.05,2507,80,8.2,-20,-13.33333333
127.1,2506,80,8.2,-20,-20
127.15,2505,80,8.2,-20,-26.66666667
